nS,nCl,ATS0m,AATS3v,AATS7v,AATS8v,AATS5p,AATS8p,AATS1i,AATS2i,AATS5i,ATSC1m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC8m,ATSC1p,ATSC5p,ATSC6p,ATSC7p,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC8m,AATSC4p,MATS2c,MATS5m,GATS2c,GATS4m,GATS5m,GATS2p,C3SP2,Mi,CrippenLogP,FMF,MIC2,ZMIC2,ZMIC4,MLogP,VE3_D
4,0.0,5966.728988000008,183.7618112614145,203.78045244051836,164.62289424963075,1.6554903979547013,1.5027911033333325,146.44386930314576,162.3859485859127,154.71469769328291,569.189800506175,2574.5956709382713,-1879.5754896790072,-3291.672123049382,-840.4753995308629,-2889.6633954074046,1.3897117373922954,-19.052549036177783,-4.002702986523309,-6.236123951120237,97.89796372839498,16.262565728747855,32.16277927877342,35.26843384846947,-25.399668779446042,-60.201320737654264,-0.12726352316188125,-0.02932144744945102,-0.42029374229142463,1.8582898524880826,1.6733143309500598,2.1455696186832327,0.5643320467941134,0,7.569529274783766,3.0542900000000004,0.0,30.30896406177091,47.95338613146374,47.95338613146374,1.9,-54.67496193954491
