1,0.921633333333333
2,0.976166666666667
3,0.950933333333334
4,0.950566666666667
5,0.897566666666667
6,0.949866666666667
7,0.949966666666667
8,0.955066666666667
9,0.915
10,0.974933333333334
11,0.9182
12,0.963966666666667
13,0.9532
14,0.944233333333334
15,0.965366666666667
16,0.9192
17,0.9376
18,0.926833333333333
