nS,nCl,ATS0m,AATS3v,AATS7v,AATS8v,AATS5p,AATS8p,AATS1i,AATS2i,AATS5i,ATSC1m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC8m,ATSC1p,ATSC5p,ATSC6p,ATSC7p,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC8m,AATSC4p,MATS2c,MATS5m,GATS2c,GATS4m,GATS5m,GATS2p,C3SP2,Mi,CrippenLogP,FMF,MIC2,ZMIC2,ZMIC4,MLogP,VE3_D
0,1.0,4183.710015000009,173.5322869404562,148.88980410030203,113.59935768787172,1.2956441898426825,1.0105091606220296,145.21773020939025,153.03498408159354,157.37632566088286,-239.4591349999979,-70.9884402602035,-314.9253725255104,49.3458488265303,-250.44677921428595,-103.52655758163635,-1.0393574950476048,0.4387972567656371,-0.35734397248749206,-4.7176555983978705,51.33644663775505,-5.701407976190426,-2.596265230612221,-0.7976229242719495,-3.3862943282312945,-1.0784016414753788,0.002901495740117422,-0.12953858389057074,0.010448092089666272,1.2444948124594424,0.7248244586976841,0.6103976321287794,0.954866894473544,2,7.580704676361563,4.080420000000004,0.3333333333333333,27.075566665569134,31.73082895475313,20.650075624800916,3.0,1.730079255208708
