1,0.371533333333333
2,0.555616666666667
3,0.536233333333333
4,0.599133333333333
5,0.5871
6,0.589733333333333
7,0.516266666666667
8,0.466166666666667
9,0.445166666666667
10,0.4304
11,0.2874
12,0.5038
13,0.517033333333333
14,0.6207
15,0.362566666666667
16,0.489066666666667
17,0.433933333333333
18,0.547766666666667
