"ATS5i","IC2","ATS4p","ATSC4v","JGI9","C3SP3","ATS4i","ATS3p","ATS2p","TPC","MPC9","MPC8","MPC7","MPC10","IC4","C4SP3","GGI3","ATS4v","ATS3v","ATSC4i","ZMIC0","MWC10","ATS3i","ATS6i","GGI2","nT10Ring","nF10Ring","IC5","MWC9","MWC8","MWC7","MPC6","ATS5p","TIC4","TIC3","GGI6","TSRW","MWC6","MPC5","MPC4","TIC5","ATS2v","SRW8","SRW10","ATS2i","IC3","ATS5v","ATS1p","SpMAD_Dt","MWC5","MPC3","SpMax_Dt"
25684.407190832,3.0313632935912,220.207615840018,-343.636568294432,0.009125,0,24667.6428870442,200.351535689094,159.352997127282,893,120,132,120,120,4.11294867542383,0,2.25,27977.2070041449,26724.1376514597,4.73365889923556,99.9048599700541,11.9442987067862,18328.3706885247,23767.9160862953,4,0,0,4.04515206525434,11.0605731309566,10.1834272298497,9.30282839141133,96,218.122864043659,242.663971850006,229.154196845679,0.724897959183674,10.4113287272612,8.43054538469057,84,66,238.663971850006,22051.2480906286,8.55120807000351,10.1924562968705,16107.5460054795,3.88396943806236,27153.0326475946,108.5062293,15.0806726679264,7.55433482372575,54,218.669753684932
