"ATS5i","IC2","ATS4p","ATSC4v","JGI9","C3SP3","ATS4i","ATS3p","ATS2p","TPC","MPC9","MPC8","MPC7","MPC10","IC4","C4SP3","GGI3","ATS4v","ATS3v","ATSC4i","ZMIC0","MWC10","ATS3i","ATS6i","GGI2","nT10Ring","nF10Ring","IC5","MWC9","MWC8","MWC7","MPC6","ATS5p","TIC4","TIC3","GGI6","TSRW","MWC6","MPC5","MPC4","TIC5","ATS2v","SRW8","SRW10","ATS2i","IC3","ATS5v","ATS1p","SpMAD_Dt","MWC5","MPC3","SpMax_Dt"
7550.35328281196,2.40142289080196,52.6477835160741,14.1848652436329,0,0,9029.30843785056,61.6693123754701,60.0201315184901,45,0,1,2,0,2.54508971747541,0,0.125,5624.03204195518,6630.8303869103,-0.364367751514703,35.0010247844618,8.50734485536142,10508.2635928892,6071.39812777336,0.222222222222222,0,0,2.09984389736566,7.86365126544865,7.22329567956231,6.58063913728495,3,43.6262546566781,66.1723326543606,72.6017921972316,0.0408163265306122,7.67136092319064,5.9427993751267,4,5,54.5959413315073,6891.6188655231,6.09807428216624,7.31121838441963,7549.19509934577,2.79237662297045,4617.23369700006,42.09315327,6.1649309598116,5.30330490805908,6,27.7421893191522
