nS,nCl,ATS0m,AATS3v,AATS7v,AATS8v,AATS5p,AATS8p,AATS1i,AATS2i,AATS5i,ATSC1m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC8m,ATSC1p,ATSC5p,ATSC6p,ATSC7p,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC8m,AATSC4p,MATS2c,MATS5m,GATS2c,GATS4m,GATS5m,GATS2p,C3SP2,Mi,CrippenLogP,FMF,MIC2,ZMIC2,ZMIC4,MLogP,VE3_D
0,1.0,5482.375592000013,217.2694118004857,183.84488917472714,200.0994372845054,1.3219567517797501,1.4858689129566498,145.48804742245,157.91711770077924,155.6630738838301,-32.44621045733713,-799.0970943714411,-326.63674027635557,-19.76579191870087,684.0359688227512,-394.04250139183773,-1.803274763670179,-1.6114325069889692,2.492359455002135,-1.6765795548710822,45.1041607963229,-0.5407701742889521,2.973400434983202,-6.496724344483261,-2.0543191212349408,-3.5499324449715113,-0.007308253208556112,-0.20970160559001833,-0.0026559119198804122,2.0917254407814934,0.7175219036172912,0.6724454580208916,0.5653357911485123,4,7.5716098650157315,1.5541600000000062,0.3220338983050847,26.027019599893354,53.824786152791575,38.60899398232338,3.77,3.2191836644561014
