nS,nCl,ATS0m,AATS3v,AATS7v,AATS8v,AATS5p,AATS8p,AATS1i,AATS2i,AATS5i,ATSC1m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC8m,ATSC1p,ATSC5p,ATSC6p,ATSC7p,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC8m,AATSC4p,MATS2c,MATS5m,GATS2c,GATS4m,GATS5m,GATS2p,C3SP2,Mi,CrippenLogP,FMF,MIC2,ZMIC2,ZMIC4,MLogP,VE3_D
0,0.0,21745.641784,259.7642066423985,260.63607528159673,231.67411057532496,1.6012036355335573,2.071493425043624,142.24897958070895,142.9266561470582,159.0839306537917,-81.32267942249705,-4556.762453919067,2238.356896067215,1126.7175870919066,-3570.9129728984917,-3833.577840816186,1.0347238502610936,-1.506092296524867,-3.217419574821673,1.4233366053266427,527.7101816076819,-2.9043814079463233,-6.975553475037497,-81.37075810569763,43.045324924369524,-119.79930752550581,0.06407717708280619,0.13705861693935012,0.04965364606706174,0.6408907441084938,0.7863038110109629,0.7182377611040222,0.6365035779796485,1,7.371546773120427,5.532090000000002,0.5185185185185185,61.54276956964312,61.6878903076657,39.11534631456559,2.2299999999999995,-3.570947610068067
