"ATS5i","IC2","ATS4p","ATSC4v","JGI9","C3SP3","ATS4i","ATS3p","ATS2p","TPC","MPC9","MPC8","MPC7","MPC10","IC4","C4SP3","GGI3","ATS4v","ATS3v","ATSC4i","ZMIC0","MWC10","ATS3i","ATS6i","GGI2","nT10Ring","nF10Ring","IC5","MWC9","MWC8","MWC7","MPC6","ATS5p","TIC4","TIC3","GGI6","TSRW","MWC6","MPC5","MPC4","TIC5","ATS2v","SRW8","SRW10","ATS2i","IC3","ATS5v","ATS1p","SpMAD_Dt","MWC5","MPC3","SpMax_Dt"
6840.60901811304,3.78212222414531,96.857509982245,31.178517930302,0.016875,0,8185.18058570479,112.172369225698,99.50888465,381,37,36,40,36,4.60673935401532,0,1.5,12146.5971225954,14546.7955719743,1.0508910728077,86.4255496731798,11.4022285136115,8438.22783428645,5238.9885758666,2.44444444444445,0,0,4.60673935401532,10.5392439393168,9.68402471906149,8.8206993992149,41,68.851756327943,124.381962558414,120.381962558414,0.366530612244898,9.98386866448294,7.97004930497614,49,41,124.381962558414,13449.3228575651,8.12710918534638,9.76370811000784,6145.8462143235,4.45859120586717,9682.9531992606,65.838386146,13.701449296488,7.10578612948127,34,130.163768316636
