"TIC2","ATS6i","TIC3","Sv","TIC5","TIC4","ATS7e","McGowan_Volume","ATS7i","piPC2","ATS1p","TopoPSA","IC4","ATS5p","GGI3","nBondsS3","Si","ATS0i","ATS1i","GGI6","Sp","apol","ATS6p","ATS1v","nAtom","GGI4","ATS7v","R_TpiPCTPC","ATS0v","TWC","MWC9","TIC1","Zagreb","MWC2","GGI2","ATS8e","ATS4m","TSRW","SRW10","MWC8","piPC3","MWC10","ATS2v","ATS5i","piPC1","SRW8","MWC6","ATS6v","ATS4p","MWC4","MPC3","AMW","nO","ATSC5i","WPOL","ATSC5v","GGI5","AATS4v","IC3","AATS6v","MLFER_E","AATS5v","TIC0","IC5","GATS1m","GATS7v","AATS0m","SRW2","nBonds","AATS2m","AATS6m","GGI8","AATS3m","ATS5v","ATS4v","ATSC5p","nBondsM","nBondsD2","nBondsD","AATS4m","AATS6p","C2SP2","JGI3","nAtomP","AATS1m","GATS7p","AATS0v","IC2","ATS4i","ZMIC2","Mv","MWC7","ATS3m","ATS2m","ZMIC0","MWC5","JGI2","MATS7c","ATS5m","ATS1m","MPC6","AATS7p","ATS3v","GATS1i","SRW6","AATS5m","Mp","FMF","MPC5","MPC4","GATS1v","AATS7v","JGT","MWC3","AATSC7p","AATS6i","MATS5i","TPC","SpMax_Dt","SpAD_Dt","MPC9","MPC8","MPC7","EE_Dt","AATS0p"
102.117300051923,5238.9885758666,120.381962558414,21.2211207001832,124.381962558414,124.381962558414,267.977936,2.1643,5062.77171507275,3.89182029811063,65.838386146,49.33,4.60673935401532,68.851756327943,1.5,13,199.031762874252,4128.50809109899,3982.97142825985,0.366530612244898,23.2924215568862,40.068344,69.240226862849,9248.02024450726,27,1.42666666666667,8861.62655957429,4.46194225721785,8540.71079352727,110.758303948275,10.5392439393168,87.8526375454329,96,4.57471097850338,2.44444444444445,250.716928,14657.787433,9.98386866448294,9.76370811000784,9.68402471906149,4.36944785246702,11.4022285136115,13449.3228575651,6840.60901811304,3.3322045101752,8.12710918534638,7.97004930497614,8883.70265731979,96.857509982245,6.26339826259162,34,16.548537585037,2,3.88292326505036,28,361.024891579208,0.4375,233.588406203758,4.45859120586717,253.820075923422,2.616,225.184958122339,49.521358720416,4.60673935401532,0.488401681919483,0.90059487183115,805.394140148148,3.71357206670431,20,218.819395116279,154.430683228571,0.151423532375913,198.511219803571,9682.9531992606,12146.5971225954,-1.50609229652487,7,7,7,281.880527557692,1.9782921960814,11,0.0535714285714286,16,199.225254035714,0.787617535707821,316.322621982491,3.78212222414531,8185.18058570479,61.6878903076657,0.785967433340118,8.8206993992149,11116.628309,9409.23399,86.4255496731798,7.10578612948127,0.0873015873015873,0.0641927871946788,9715.422978,5578.307113,41,2.05243913872197,14546.7955719743,0.849219225332856,6.53524127101366,225.940069255814,0.862682279884675,0.518518518518518,49,41,0.553036350094383,260.636075281597,0.548174673597999,5.39816270151775,0.0418628413331366,149.685387881903,0.0664114885804273,381,130.163768316636,260.327536633272,37,36,40,130.163768316636,2.60061152736266
