1,0.437066666666667
2,0.678733333333334
3,0.6507
4,0.740866666666667
5,0.6722
6,0.682865853658537
7,0.682
8,0.713966666666667
9,0.411466666666667
10,0.4612
11,0.685533333333334
12,0.673033333333333
13,0.323866666666667
14,0.736
15,0.3477
16,0.3219
17,0.383133333333333
18,0.7098
