"TIC2","ATS6i","TIC3","Sv","TIC5","TIC4","ATS7e","McGowan_Volume","ATS7i","piPC2","ATS1p","TopoPSA","IC4","ATS5p","GGI3","nBondsS3","Si","ATS0i","ATS1i","GGI6","Sp","apol","ATS6p","ATS1v","nAtom","GGI4","ATS7v","R_TpiPCTPC","ATS0v","TWC","MWC9","TIC1","Zagreb","MWC2","GGI2","ATS8e","ATS4m","TSRW","SRW10","MWC8","piPC3","MWC10","ATS2v","ATS5i","piPC1","SRW8","MWC6","ATS6v","ATS4p","MWC4","MPC3","AMW","nO","ATSC5i","WPOL","ATSC5v","GGI5","AATS4v","IC3","AATS6v","MLFER_E","AATS5v","TIC0","IC5","GATS1m","GATS7v","AATS0m","SRW2","nBonds","AATS2m","AATS6m","GGI8","AATS3m","ATS5v","ATS4v","ATSC5p","nBondsM","nBondsD2","nBondsD","AATS4m","AATS6p","C2SP2","JGI3","nAtomP","AATS1m","GATS7p","AATS0v","IC2","ATS4i","ZMIC2","Mv","MWC7","ATS3m","ATS2m","ZMIC0","MWC5","JGI2","MATS7c","ATS5m","ATS1m","MPC6","AATS7p","ATS3v","GATS1i","SRW6","AATS5m","Mp","FMF","MPC5","MPC4","GATS1v","AATS7v","JGT","MWC3","AATSC7p","AATS6i","MATS5i","TPC","SpMax_Dt","SpAD_Dt","MPC9","MPC8","MPC7","EE_Dt","AATS0p"
224.486522508876,10587.2003246565,238.766877824973,30.0789059637696,203.463908916166,231.537458136742,393.888124,2.7851,8592.20111045489,4.0943445622221,83.232125794,131.16,4.72525424768862,100.338431417584,1.4375,18,375.53421497006,8096.38102362023,7404.9938446283,0.422857142857143,31.5606221556887,54.326239,79.7734683595839,12394.4448323081,49,1.58222222222222,7675.75350218737,8.25396825396825,10150.1267578862,126.737277873852,10.952927103863,191.571907340011,124,4.8283137373023,3.11111111111111,328.643472,4942.50552700001,10.3189359942532,10.1094035581837,10.0614737245929,4.63472898822964,11.8540369237399,17143.4219700984,12724.927917482,3.55534806148941,8.42441979126388,8.28425179762192,10249.635272178,115.74877355849,6.53233429222235,45,7.3706892007347,5,3.54521811543485,36,-270.164483864157,0.604166666666667,179.363441130052,4.87279342499944,155.29750412391,2.761,165.43085802121,79.655679369772,4.15232467175849,0.936637492771045,1.20987821046525,91.6030980000002,3.97029191355212,26,80.9070524675325,45.3000487272727,0.0982615268329554,69.693630623656,13069.0377836756,15783.9828194446,-0.839602689299938,8,8,8,56.164835534091,1.20868891453915,11,0.0399305555555556,17,89.5684249387756,1.16284647763638,207.145444038494,4.58135760222196,14149.6400030933,26.2104734129723,0.613855223750399,9.16628398577926,6481.50764800001,6229.84304,87.7205999881284,7.39817409297047,0.0864197530864198,-0.0981166786599299,3873.860441,4388.852822,85,1.14628249326233,18286.7529486912,1.09742473864759,6.80128303447162,49.0362081139241,0.644094329707932,0.285714285714286,76,56,0.921475800452417,147.610644272834,0.522766773862328,5.65948221575962,-0.0446240455633295,160.412126131159,0.031547538715736,756,206.375869831307,436.901682194421,114,105,94,206.375869831307,1.37290442472504
