nS,nCl,ATS0m,AATS3v,AATS7v,AATS8v,AATS5p,AATS8p,AATS1i,AATS2i,AATS5i,ATSC1m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC8m,ATSC1p,ATSC5p,ATSC6p,ATSC7p,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC8m,AATSC4p,MATS2c,MATS5m,GATS2c,GATS4m,GATS5m,GATS2p,C3SP2,Mi,CrippenLogP,FMF,MIC2,ZMIC2,ZMIC4,MLogP,VE3_D
0,7.0,10248.703285999996,333.2737007513426,0.0,0.0,1.3054498826815126,0.0,140.55469166774446,147.350302766234,173.36842914431915,6.258849284023086,3468.4646502781084,2624.458009118344,-5444.497385562141,-4524.03951791716,0.0,0.044081634989305174,-6.115880054929072,-9.137693387027152,0.0,183.56042486982253,0.23180923274159576,27.46425687946526,45.63769276681722,30.516953594399347,0.0,-0.0015871711999994353,-0.2719769544213697,-0.449401796101918,1.3843087805264898,0.8376550729897041,1.6756458032714203,0.39281841737064005,1,7.502588599723631,5.432589999999999,0.2692307692307692,55.22588579658866,53.243579503213624,44.3489717467833,1.79,-7.020766591600597
