nS,nCl,ATS0m,AATS3v,AATS7v,AATS8v,AATS5p,AATS8p,AATS1i,AATS2i,AATS5i,ATSC1m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC8m,ATSC1p,ATSC5p,ATSC6p,ATSC7p,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC8m,AATSC4p,MATS2c,MATS5m,GATS2c,GATS4m,GATS5m,GATS2p,C3SP2,Mi,CrippenLogP,FMF,MIC2,ZMIC2,ZMIC4,MLogP,VE3_D
1,3.0,8767.454451999993,224.55598622812434,201.4599828932496,199.1315196851809,1.6587979331643163,1.5827635376629599,146.53719946594785,150.26098475278033,156.0144937363067,34.73266705578552,-1279.806230954546,615.6964390309914,-272.6881273842986,172.28842768595013,-512.9917448099184,1.5196599029387132,-0.7887594950671435,-1.0755964387582029,0.0640271033912092,89.60420835330586,0.7718370456841227,-6.742796316689619,-14.543252624483477,6.765894934406499,-6.41239681012398,0.012471744085100402,0.05637562663256317,-0.03538664351996598,0.8696700341128624,1.0880787625111814,1.0514225006788533,0.9312596272654184,2,7.539192133913989,5.753890000000002,0.4772727272727273,48.6067933745657,46.86149788552491,28.275029885170476,2.34,2.009798493949191
