nS,nCl,ATS0m,AATS3v,AATS7v,AATS8v,AATS5p,AATS8p,AATS1i,AATS2i,AATS5i,ATSC1m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC8m,ATSC1p,ATSC5p,ATSC6p,ATSC7p,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC8m,AATSC4p,MATS2c,MATS5m,GATS2c,GATS4m,GATS5m,GATS2p,C3SP2,Mi,CrippenLogP,FMF,MIC2,ZMIC2,ZMIC4,MLogP,VE3_D
0,0.0,3027.534691,219.00711255307525,212.98334963765254,186.51664792317985,1.4478997478169355,1.4501034756349005,140.63763624959063,144.77802664659407,156.1516876177255,49.56306906888877,192.34471257000013,-83.06999103666669,-270.5181834477778,-138.05644421999992,-362.61098872222215,-0.24395927310949012,1.3588134577059923,0.11420306491362009,0.1458588548243538,31.878895965555547,1.5488459084027741,-1.9760483415555574,3.0530906757142877,-1.45736826380117,-9.065274718055553,-0.010105761369721585,-0.08059048257266205,-0.18054910173246583,1.0245032002801278,1.0857613429590696,1.2094434484878653,1.053197562122334,2,7.415526407185629,3.954790000000002,0.6,33.224135824384824,35.66384557709214,22.619741525587557,2.8899999999999997,-4.033463221277922
