"ATS5i","IC2","ATS4p","ATSC4v","JGI9","C3SP3","ATS4i","ATS3p","ATS2p","TPC","MPC9","MPC8","MPC7","MPC10","IC4","C4SP3","GGI3","ATS4v","ATS3v","ATSC4i","ZMIC0","MWC10","ATS3i","ATS6i","GGI2","nT10Ring","nF10Ring","IC5","MWC9","MWC8","MWC7","MPC6","ATS5p","TIC4","TIC3","GGI6","TSRW","MWC6","MPC5","MPC4","TIC5","ATS2v","SRW8","SRW10","ATS2i","IC3","ATS5v","ATS1p","SpMAD_Dt","MWC5","MPC3","SpMax_Dt"
5338.3132318799,3.92192809488736,51.129438677698,-274.852642838257,0,0,6314.21858869535,61.738423020547,57.7323794,299,25,28,34,14,4.32192809488736,0,1.25,8053.63737936397,9509.58595809866,-7.71848941551936,45.6239887120545,11.3213653639429,6213.7752993213,3318.6253180218,2,1,1,4.32192809488736,10.4340863914011,9.55272367519805,8.66544076787644,40,34.571865735698,86.4385618977472,86.4385618977472,0.08,9.83268948122741,7.78530518253986,44,36,86.4385618977472,8925.37894877636,7.92696354486298,9.62714098974809,4740.7207551378,4.32192809488736,5360.34989632655,39.817329536,14.805457611701,6.89871453432999,28,103.638203281907
