nS,nCl,ATS0m,AATS3v,AATS7v,AATS8v,AATS5p,AATS8p,AATS1i,AATS2i,AATS5i,ATSC1m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC8m,ATSC1p,ATSC5p,ATSC6p,ATSC7p,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC8m,AATSC4p,MATS2c,MATS5m,GATS2c,GATS4m,GATS5m,GATS2p,C3SP2,Mi,CrippenLogP,FMF,MIC2,ZMIC2,ZMIC4,MLogP,VE3_D
3,0.0,4353.700392000005,233.97436294018746,114.73661637051869,31.083744430930235,2.004126586000001,0.4446129048490003,149.36580965212733,170.14105896110235,147.93655799434003,74.04007412854413,137.81191424196572,-2461.597702992439,44.826395168241675,-2665.344364120985,2333.4444329376215,-0.6033614692216509,-0.47344579201278925,-9.84547664772893,-5.848182235919909,107.22662812854448,3.3654579149338244,50.65177285970472,3.8281087289434925,-49.231954059848775,64.81790091493393,-0.28236857377294766,-0.17774458678494587,0.020902641419677626,2.1986648289911166,2.122492634217202,0.6861200375856474,0.33873338216708265,0,7.573323249153868,0.8456900000000003,0.0,29.811651168425072,37.32741076301575,37.32741076301575,1.57,-40.41048062664481
